date,store,category,units_sold,revenue,revenue_rolling_7,revenue_rolling_30
2022-11-25,Store_C,Shoes,195,4882.92,10656.49,11512.960333333333
2022-11-25,Store_D,Accessories,178,5536.76,9164.004285714285,11292.759666666669
2022-11-25,Store_C,Dresses,216,3431.31,9096.897142857144,11165.178333333335
2022-11-25,Store_C,Jackets,208,13895.35,9611.214285714286,11372.365666666667
2022-11-25,Store_C,Jeans,212,5481.37,8669.758571428572,11172.029999999999
2022-11-25,Store_A,T-Shirts,203,6983.47,6784.177142857144,10765.339333333333
2022-11-25,Store_A,Jeans,235,11693.5,7414.954285714287,10906.263666666668
2022-11-25,Store_A,Jackets,185,5539.66,7508.774285714286,10910.333
2022-11-25,Store_A,Dresses,160,7558.05,7797.530000000001,10985.962666666666
2022-11-25,Store_A,Accessories,178,6583.04,8247.777142857143,10576.844333333334
2022-11-25,Store_B,T-Shirts,202,18238.66,8868.25,11066.481666666667
2022-11-25,Store_A,Shoes,201,3689.93,8612.33,10954.869999999999
2022-11-25,Store_B,Jackets,198,2833.08,8019.417142857143,10681.106
2022-11-25,Store_B,Dresses,220,17049.28,8784.528571428571,11115.308666666666
2022-11-25,Store_B,Shoes,200,15493.98,10206.574285714285,11266.562333333333
2022-11-25,Store_B,Accessories,176,5986.34,9982.044285714286,11083.746666666666
2022-11-25,Store_C,T-Shirts,226,3372.03,9523.328571428572,10516.360666666667
2022-11-25,Store_B,Jeans,192,16205.43,9232.867142857143,10473.889
2022-11-26,Store_D,Dresses,186,11593.42,10361.937142857143,10402.706333333334
2022-11-26,Store_C,Accessories,183,16966.63,12381.015714285715,10292.930666666665
2022-11-26,Store_D,T-Shirts,202,19527.05,12734.982857142857,10448.22
2022-11-26,Store_D,Jeans,209,8287.52,11705.488571428572,10250.75
2022-11-26,Store_D,Jackets,207,15336.61,13041.24142857143,10213.956333333334
2022-11-26,Store_D,Shoes,217,5026.78,13277.634285714286,10030.155999999999
2022-11-26,Store_E,Accessories,176,10493.22,12461.604285714286,9847.124666666667
2022-11-26,Store_E,T-Shirts,188,2139.21,11111.002857142857,9788.396333333334
2022-11-26,Store_E,Jeans,193,17091.76,11128.878571428571,10014.950666666668
2022-11-26,Store_E,Jackets,221,12213.25,10084.050000000001,10019.673666666667
2022-11-26,Store_E,Dresses,220,6625.66,9846.641428571427,9567.777666666667
2022-11-26,Store_E,Shoes,196,7286.78,8696.665714285713,9568.068333333333
2022-11-26,Store_C,Shoes,194,16259.64,10301.359999999999,9947.292333333333
2022-11-26,Store_D,Accessories,192,14706.54,10903.262857142856,10252.951666666666
2022-11-26,Store_C,Dresses,217,20487.2,13524.404285714287,10821.481333333333
2022-11-26,Store_C,Jackets,207,14544.91,13160.568571428574,10843.133333333333
2022-11-26,Store_C,Jeans,208,3458.4,11909.875714285716,10775.701000000001
2022-11-26,Store_A,T-Shirts,206,8647.57,12198.720000000001,10831.171
2022-11-26,Store_A,Jeans,212,15576.0,13382.894285714287,10960.587666666666
2022-11-26,Store_A,Jackets,227,5217.73,11805.478571428572,10949.856666666667
2022-11-26,Store_A,Dresses,229,2720.77,10093.225714285714,10788.614000000001
2022-11-26,Store_A,Accessories,188,14983.16,9306.934285714286,11068.617999999999
2022-11-26,Store_B,T-Shirts,204,4675.21,7896.977142857143,10616.503
2022-11-26,Store_A,Shoes,218,8033.7,8550.591428571428,10761.295333333333
2022-11-26,Store_B,Jackets,186,4407.43,7944.857142857143,10813.773666666668
2022-11-26,Store_B,Dresses,208,12115.75,7450.535714285715,10649.322666666669
2022-11-26,Store_B,Shoes,211,14134.36,8724.34,10604.002
2022-11-26,Store_B,Accessories,172,11535.29,9983.557142857144,10788.967
2022-11-26,Store_C,T-Shirts,203,11401.22,9471.851428571428,11056.606666666667
2022-11-26,Store_B,Jeans,225,7897.39,9932.162857142857,10779.671999999999
2022-11-27,Store_D,Dresses,203,12668.57,10594.287142857143,10815.510333333334
2022-11-27,Store_C,Accessories,229,14180.28,11990.408571428572,10722.632000000001
2022-11-27,Store_D,T-Shirts,198,15095.5,12416.087142857143,10574.913666666667
2022-11-27,Store_D,Jeans,166,8688.98,11638.175714285713,10588.295666666667
2022-11-27,Store_D,Jackets,205,14497.19,12061.304285714286,10560.315
2022-11-27,Store_D,Shoes,224,18190.83,13031.248571428572,10999.116666666667
2022-11-27,Store_E,Accessories,213,5698.13,12717.06857142857,10839.280333333334
2022-11-27,Store_E,T-Shirts,193,8529.14,12125.72142857143,11052.277999999998
2022-11-27,Store_E,Jeans,204,5152.95,10836.102857142858,10654.317666666666
2022-11-27,Store_E,Jackets,198,19086.5,11406.245714285715,10883.426
2022-11-27,Store_E,Dresses,202,15931.13,12440.838571428572,11193.608333333334
2022-11-27,Store_E,Shoes,197,12446.82,12147.92857142857,11365.609666666665
2022-11-27,Store_C,Shoes,193,12877.35,11388.86,11252.866666666667
2022-11-27,Store_D,Accessories,232,15543.66,12795.364285714286,11280.770666666667
2022-11-27,Store_C,Dresses,190,3306.49,12049.271428571428,10708.080333333333
2022-11-27,Store_C,Jackets,209,2890.41,11726.051428571429,10319.597000000002
2022-11-27,Store_C,Jeans,191,6035.19,9861.578571428572,10405.489999999998
2022-11-27,Store_A,Jeans,196,13427.12,9503.862857142856,10564.808333333332
2022-11-27,Store_A,Jackets,215,3443.6,8217.68857142857,10160.394999999999
2022-11-27,Store_A,Dresses,196,6558.57,7315.005714285714,10205.089666666667
2022-11-27,Store_A,Shoes,187,18117.25,7682.6614285714295,10718.305666666665
2022-11-27,Store_A,Accessories,217,17803.27,9753.630000000001,10812.309333333335
2022-11-27,Store_B,T-Shirts,191,17095.89,11782.984285714285,11226.331999999999
2022-11-27,Store_A,T-Shirts,209,3417.56,11409.037142857142,11072.460666666668
2022-11-27,Store_B,Jackets,196,11627.23,11151.910000000002,11313.120666666666
2022-11-27,Store_B,Dresses,185,8855.96,11925.104285714286,11204.461
2022-11-27,Store_B,Shoes,191,2012.9,11275.722857142859,10800.412333333334
2022-11-27,Store_B,Accessories,196,2921.02,9104.832857142857,10513.27
2022-11-27,Store_C,T-Shirts,176,9759.2,7955.679999999999,10458.535999999998
2022-11-27,Store_B,Jeans,188,16226.8,7831.524285714286,10736.183
2022-11-28,Store_C,Accessories,208,16144.41,9649.645714285713,10852.044333333333
2022-11-28,Store_D,T-Shirts,198,3265.27,8455.08,10488.210666666668
2022-11-28,Store_D,Jeans,207,2955.83,7612.204285714286,10083.554999999998
2022-11-28,Store_D,Jackets,211,3240.87,7787.628571428571,9901.951333333333
2022-11-28,Store_D,Dresses,199,8187.44,8539.974285714286,9691.626333333332
2022-11-28,Store_D,Shoes,184,5079.23,7871.407142857142,9254.573
2022-11-28,Store_E,Accessories,199,6978.1,6550.164285714286,9297.238666666666
2022-11-28,Store_E,T-Shirts,196,16529.32,6605.151428571428,9563.911333333333
2022-11-28,Store_E,Jackets,196,11305.43,7753.745714285715,9768.994
2022-11-28,Store_E,Dresses,205,18993.8,10044.884285714286,9765.904
2022-11-28,Store_E,Shoes,209,2524.62,9942.562857142857,9319.020333333332
2022-11-28,Store_C,Shoes,245,8879.21,10041.387142857142,9200.1
2022-11-28,Store_D,Accessories,195,11211.77,10917.464285714286,9144.580666666669
2022-11-28,Store_C,Dresses,204,5925.12,10767.03857142857,8823.962666666666
2022-11-28,Store_E,Jeans,215,7776.76,9516.672857142856,8972.971666666668
2022-11-28,Store_C,Jeans,229,17152.05,10351.904285714287,9448.359666666665
2022-11-28,Store_A,T-Shirts,196,11198.85,9238.34,9620.481666666667
2022-11-28,Store_A,Jeans,193,13619.58,10823.334285714285,9626.896999999999
2022-11-28,Store_A,Jackets,199,16346.35,11890.068571428574,10056.988666666666
2022-11-28,Store_A,Dresses,211,21024.29,13291.857142857143,10539.179333333333
2022-11-28,Store_A,Shoes,173,2303.45,12774.475714285714,10012.052666666666
2022-11-28,Store_A,Accessories,216,15450.67,13870.748571428572,9933.632666666666
2022-11-28,Store_C,Jackets,217,17271.84,13887.861428571428,9939.497666666666
2022-11-28,Store_B,Jeans,218,6454.04,13210.031428571428,10040.713666666668
2022-11-28,Store_B,Jackets,237,11891.41,12963.15,10049.519666666665
2022-11-28,Store_B,Dresses,194,8098.27,11784.852857142858,10024.263333333334
2022-11-28,Store_B,Shoes,194,11031.88,10357.365714285714,10324.896
2022-11-28,Store_B,Accessories,212,12575.03,11824.734285714285,10646.696333333331
2022-11-28,Store_C,T-Shirts,214,2521.22,9977.67,10405.430333333334
2022-11-28,Store_B,T-Shirts,187,7849.9,8631.67857142857,10126.200333333332
2022-11-29,Store_C,Accessories,187,12288.82,9465.218571428572,9997.680666666665
2022-11-29,Store_D,T-Shirts,159,14341.55,9815.238571428572,10366.889999999998
2022-11-29,Store_D,Jeans,195,11247.15,10265.078571428572,10643.267333333333
2022-11-29,Store_D,Jackets,187,3592.57,9202.32,10654.990666666668
2022-11-29,Store_D,Dresses,214,20705.61,10363.831428571428,11072.263
2022-11-29,Store_D,Shoes,208,10998.74,11574.905714285715,11269.579999999998
2022-11-29,Store_E,Jackets,197,14347.86,12503.185714285715,11515.238666666668
2022-11-29,Store_E,T-Shirts,204,6531.34,11680.688571428573,11181.972666666667
2022-11-29,Store_E,Jeans,202,9936.68,11051.42142857143,11136.347666666667
2022-11-29,Store_E,Dresses,199,17277.95,11912.964285714286,11079.152666666667
2022-11-29,Store_E,Shoes,188,16489.57,13755.392857142857,11544.651000000002
2022-11-29,Store_E,Accessories,201,8682.85,12037.855714285715,11538.105666666666
2022-11-29,Store_C,Shoes,183,11401.34,12095.369999999999,11544.424666666666
2022-11-29,Store_D,Accessories,201,9833.32,11450.435714285715,11674.698
2022-11-29,Store_C,Dresses,195,10611.36,12033.295714285716,11769.184666666666
2022-11-29,Store_C,Jackets,208,20325.77,13517.451428571429,11874.975333333334
2022-11-29,Store_C,Jeans,194,14608.12,13136.047142857144,11988.617666666667
2022-11-29,Store_A,Jeans,166,3269.29,11247.435714285715,11643.608
2022-11-29,Store_A,Jackets,197,19176.45,12746.521428571428,11737.944666666668
2022-11-29,Store_A,Dresses,183,4858.85,11811.880000000001,11199.096666666666
2022-11-29,Store_A,Shoes,202,16058.01,12701.121428571429,11657.581999999999
2022-11-29,Store_A,Accessories,205,13083.82,13054.33,11578.687
2022-11-29,Store_B,T-Shirts,198,4348.43,10771.852857142858,11147.906666666668
2022-11-29,Store_A,T-Shirts,176,8829.31,9946.308571428572,11227.082333333332
2022-11-29,Store_B,Jackets,199,4141.56,10070.918571428572,10968.753999999999
2022-11-29,Store_B,Dresses,214,6619.21,8277.027142857143,10919.452
2022-11-29,Store_B,Shoes,201,2092.56,7881.842857142858,10621.474666666667
2022-11-29,Store_B,Accessories,205,2224.97,5905.694285714286,10276.472666666667
2022-11-29,Store_C,T-Shirts,217,11367.38,5660.488571428571,10571.344666666666
2022-11-29,Store_B,Jeans,203,4005.25,5611.462857142857,10443.189666666667
2022-11-30,Store_C,Accessories,194,16568.33,6717.037142857143,10585.84
2022-11-30,Store_D,T-Shirts,199,10758.87,7662.367142857142,10466.417333333335
2022-11-30,Store_D,Jeans,206,8552.34,7938.528571428571,10376.590333333334
2022-11-30,Store_D,Jackets,206,16442.49,9988.518571428573,10804.921
2022-11-30,Store_D,Dresses,237,20613.94,12615.514285714287,10801.865333333333
2022-11-30,Store_D,Shoes,231,12268.66,12744.268571428573,10844.196
2022-11-30,Store_E,Accessories,198,4200.56,12772.17,10505.952666666666
2022-11-30,Store_E,T-Shirts,216,14271.98,12444.12,10763.974
2022-11-30,Store_E,Jackets,254,8016.2,12052.31,10699.958000000002
2022-11-30,Store_E,Dresses,198,15120.35,12990.597142857145,10628.038
2022-11-30,Store_E,Shoes,214,20829.87,13617.365714285714,10772.714666666667
2022-11-30,Store_C,Shoes,184,16870.84,13082.637142857142,11045.647666666668
2022-11-30,Store_D,Accessories,188,8944.71,12607.787142857142,10963.76
2022-11-30,Store_C,Dresses,194,17664.04,14531.141428571427,11224.784000000001
2022-11-30,Store_E,Jeans,194,7872.75,13616.965714285714,11133.497000000001
2022-11-30,Store_C,Jeans,177,6150.09,13350.378571428571,10660.974333333334
2022-11-30,Store_C,Jackets,177,15748.3,13440.085714285713,10698.980333333333
2022-11-30,Store_A,T-Shirts,195,2751.35,10857.44,10681.715666666667
2022-11-30,Store_A,Jeans,196,15831.76,10709.0,10570.226
2022-11-30,Store_A,Jackets,201,10037.85,10865.162857142857,10742.859333333334
2022-11-30,Store_A,Shoes,214,20363.29,11250.770000000002,10886.368666666667
2022-11-30,Store_A,Accessories,211,16897.73,12540.052857142859,11013.499000000002
2022-11-30,Store_A,Dresses,206,6480.83,12587.301428571429,11084.579
2022-11-30,Store_B,Jeans,218,15623.04,12569.407142857144,11311.036666666669
2022-11-30,Store_B,Jackets,183,15404.58,14377.011428571428,11686.470666666666
2022-11-30,Store_B,Dresses,199,11329.24,13733.794285714288,11843.471666666668
2022-11-30,Store_B,Shoes,202,19598.53,15099.605714285713,12427.003999999999
2022-11-30,Store_B,Accessories,194,7244.48,13225.49,12594.321
2022-11-30,Store_C,T-Shirts,212,2955.71,11233.772857142856,12313.932
2022-11-30,Store_B,T-Shirts,199,2833.49,10712.724285714285,12274.873333333333
2022-12-01,Store_D,Dresses,191,3264.82,8947.264285714286,11831.423
2022-12-01,Store_C,Accessories,198,2004.41,7032.954285714285,11539.607666666669
2022-12-01,Store_D,T-Shirts,228,15884.43,7683.695714285714,11784.010666666667
2022-12-01,Store_D,Jeans,181,13642.94,6832.897142857143,11690.692333333334
2022-12-01,Store_D,Jackets,193,16275.66,8123.065714285715,11546.083
2022-12-01,Store_D,Shoes,201,15179.71,9869.351428571428,11643.118
2022-12-01,Store_E,Accessories,202,7797.94,10578.558571428572,11763.030666666667
2022-12-01,Store_E,T-Shirts,214,16067.9,12407.569999999998,11822.894666666665
2022-12-01,Store_E,Jackets,200,18870.1,14816.954285714284,12184.691333333332
2022-12-01,Store_E,Dresses,176,15415.78,14750.004285714285,12194.538999999999
2022-12-01,Store_E,Shoes,181,13247.59,14693.525714285714,11941.796333333334
2022-12-01,Store_C,Shoes,208,12582.5,14165.931428571426,11798.851666666666
2022-12-01,Store_D,Accessories,185,3970.97,12564.682857142858,11633.060333333333
2022-12-01,Store_C,Dresses,216,10735.3,12984.305714285714,11402.102333333332
2022-12-01,Store_E,Jeans,209,12737.42,12508.522857142856,11564.258
2022-12-01,Store_C,Jeans,194,6988.98,10811.22,11592.221
2022-12-01,Store_C,Jackets,211,8183.59,9778.050000000001,11340.064000000002
2022-12-01,Store_A,T-Shirts,216,12500.46,9671.317142857142,11665.034333333333
2022-12-01,Store_A,Jeans,199,14540.12,9950.977142857142,11621.979666666664
2022-12-01,Store_A,Jackets,198,17766.19,11921.722857142857,11879.590999999999
2022-12-01,Store_A,Shoes,183,6365.14,11297.414285714287,11412.986
2022-12-01,Store_A,Accessories,202,13117.21,11351.669999999998,11286.968666666666
2022-12-01,Store_A,Dresses,201,5290.14,11108.97857142857,11247.279
2022-12-01,Store_B,Jeans,177,15246.91,12118.024285714286,11234.741333333333
2022-12-01,Store_B,Jackets,183,8637.85,11566.222857142857,11009.183666666668
2022-12-01,Store_B,Dresses,207,17470.41,11984.835714285715,11213.889333333333
2022-12-01,Store_B,Shoes,203,19032.0,12165.665714285715,11195.005000000001
2022-12-01,Store_B,Accessories,207,11852.83,12949.621428571427,11348.616666666667
2022-12-01,Store_C,T-Shirts,220,6378.0,11986.877142857144,11462.693
2022-12-01,Store_B,T-Shirts,208,9177.28,12542.182857142858,11674.152666666667
2022-12-02,Store_D,Dresses,215,16640.35,12741.245714285715,12120.003666666666
2022-12-02,Store_C,Accessories,200,9294.71,12835.082857142856,12363.013666666666
2022-12-02,Store_D,T-Shirts,206,18161.57,12933.819999999998,12438.918333333333
2022-12-02,Store_D,Jeans,217,14197.61,12243.192857142856,12457.407333333333
2022-12-02,Store_D,Jackets,212,19118.97,13281.212857142858,12552.184333333335
2022-12-02,Store_D,Shoes,214,8932.41,13646.128571428573,12343.940999999999
2022-12-02,Store_E,Accessories,207,2837.44,12740.437142857143,12178.590999999999
2022-12-02,Store_E,T-Shirts,181,15934.14,12639.550000000001,12174.132333333335
2022-12-02,Store_E,Jeans,219,11951.61,13019.107142857145,11943.516
2022-12-02,Store_E,Jackets,193,5615.42,11226.800000000001,11616.837333333333
2022-12-02,Store_E,Dresses,182,4610.26,9857.17857142857,11328.926333333333
2022-12-02,Store_E,Shoes,196,13505.66,9055.277142857143,11359.698333333332
2022-12-02,Store_C,Shoes,197,16094.3,10078.404285714287,11763.809333333335
2022-12-02,Store_D,Accessories,188,3104.95,10116.619999999999,11509.464333333333
2022-12-02,Store_C,Dresses,213,16221.47,10157.667142857143,11625.599333333334
2022-12-02,Store_B,Shoes,200,17714.25,10980.901428571427,11983.108333333334
2022-12-02,Store_C,Jeans,207,18341.85,12798.962857142858,12321.716999999999
2022-12-02,Store_A,T-Shirts,208,10691.63,13667.729999999998,12261.422666666667
2022-12-02,Store_A,Jeans,217,12489.07,13522.502857142857,12193.054333333333
2022-12-02,Store_A,Jackets,199,12691.76,13036.425714285713,12023.906666666668
2022-12-02,Store_C,Jackets,207,9852.86,14000.412857142857,12140.163999999999
2022-12-02,Store_A,Shoes,187,3430.6,12173.145714285714,11817.277
2022-12-02,Store_A,Accessories,192,3713.04,10172.972857142857,11764.707
2022-12-02,Store_A,Dresses,199,5794.8,8380.537142857142,11449.636666666665
2022-12-02,Store_B,Jeans,192,7574.5,7935.232857142857,11414.191666666668
2022-12-02,Store_B,Jackets,180,3572.53,6661.441428571428,10950.929
2022-12-02,Store_B,Dresses,201,12312.5,6607.261428571429,10726.945666666667
2022-12-02,Store_B,Accessories,191,18830.8,7889.824285714286,10959.544666666667
2022-12-02,Store_C,T-Shirts,218,19735.72,10219.127142857144,11404.802
2022-12-02,Store_B,T-Shirts,199,4526.85,10335.385714285716,11249.787666666667
2022-12-03,Store_D,T-Shirts,195,17057.78,11944.382857142857,11263.702
2022-12-03,Store_D,Shoes,202,16262.45,13185.518571428573,11495.96
2022-12-03,Store_D,Jeans,221,14320.12,14720.888571428572,11367.911666666665
2022-12-03,Store_D,Jackets,204,9499.82,14319.077142857144,11211.318666666666
2022-12-03,Store_D,Dresses,172,10291.44,13099.16857142857,10917.067666666666
2022-12-03,Store_D,Accessories,210,12518.23,12068.098571428573,11036.595
2022-12-03,Store_C,Jackets,220,20855.5,14400.762857142856,11637.196999999998
2022-12-03,Store_E,Jeans,199,16299.5,14292.437142857143,11649.375666666665
2022-12-03,Store_E,Jackets,183,6847.37,12947.425714285713,11479.234333333332
2022-12-03,Store_E,Dresses,196,10768.37,12440.032857142858,11650.999333333333
2022-12-03,Store_E,Shoes,182,3953.8,11647.744285714285,11629.117333333334
2022-12-03,Store_E,Accessories,216,6094.75,11048.217142857142,11382.087000000001
2022-12-03,Store_C,Accessories,177,3593.37,9773.237142857144,10965.389333333333
2022-12-03,Store_E,T-Shirts,213,7404.72,7851.697142857142,11108.715
2022-12-03,Store_C,Shoes,212,10911.31,7081.955714285715,10931.709666666666
