Date,Store,Category,Units_Sold,Revenue
2022-12-03,Store_B,Jackets,225,3332.35
2022-12-03,Store_B,Dresses,205,15913.43
2022-12-03,Store_B,Shoes,196,16590.75
2022-12-03,Store_B,Accessories,203,14353.68
2022-12-03,Store_C,T-Shirts,197,2231.58
2022-12-03,Store_C,Jeans,193,15184.39
2022-12-03,Store_C,Jackets,220,20855.5
2022-12-03,Store_C,Dresses,202,5605.4
2022-12-03,Store_C,Shoes,212,10911.31
2022-12-03,Store_C,Accessories,177,3593.37
2022-12-03,Store_D,T-Shirts,195,17057.78
2022-12-03,Store_D,Jeans,221,14320.12
2022-12-03,Store_D,Jackets,204,9499.82
2022-12-03,Store_D,Dresses,172,10291.44
2022-12-03,Store_D,Shoes,202,16262.45
2022-12-03,Store_D,Accessories,210,12518.23
2022-12-03,Store_E,T-Shirts,213,7404.72
2022-12-03,Store_E,Jeans,199,16299.5
2022-12-03,Store_E,Jackets,183,6847.37
2022-12-03,Store_E,Dresses,196,10768.37
2022-12-03,Store_E,Shoes,182,3953.8
2022-12-03,Store_E,Accessories,216,6094.75
2022-12-04,Store_A,T-Shirts,234,3104.93
2022-12-04,Store_A,Jeans,195,11879.15
2022-12-04,Store_A,Jackets,193,19275.71
2022-12-04,Store_A,Dresses,193,17113.34
2022-12-04,Store_A,Shoes,225,22017.16
2022-12-04,Store_A,Accessories,210,15202.98
2022-12-04,Store_B,T-Shirts,194,12176.26
2022-12-04,Store_B,Jeans,193,6291.38
2022-12-04,Store_B,Jackets,213,6297.38
2022-12-04,Store_B,Dresses,211,17214.54
2022-12-04,Store_B,Shoes,213,3530.96
2022-12-04,Store_B,Accessories,184,15866.22
2022-12-04,Store_C,T-Shirts,195,3274.49
2022-12-04,Store_C,Jeans,185,14928.13
2022-12-04,Store_C,Jackets,205,10312.88
2022-12-04,Store_C,Dresses,208,10025.25
2022-12-04,Store_C,Shoes,188,4665.41
2022-12-04,Store_C,Accessories,201,13567.28
2022-12-04,Store_D,T-Shirts,205,18205.83
2022-12-04,Store_D,Jeans,194,14109.04
2022-12-04,Store_D,Jackets,204,14061.74
2022-12-04,Store_D,Dresses,197,10650.04
2022-12-04,Store_D,Shoes,201,7849.17
2022-12-04,Store_D,Accessories,209,18433.05
2022-12-04,Store_E,T-Shirts,211,6409.21
2022-12-04,Store_E,Jeans,195,2504.07
2022-12-04,Store_E,Jackets,199,17660.38
2022-12-04,Store_E,Dresses,196,8273.22
2022-12-04,Store_E,Shoes,193,13709.89
2022-12-04,Store_E,Accessories,239,16240.32
2022-12-05,Store_A,T-Shirts,190,11161.34
2022-12-05,Store_A,Jeans,198,17665.72
2022-12-05,Store_A,Jackets,177,9134.65
2022-12-05,Store_A,Dresses,193,16083.19
2022-12-05,Store_A,Shoes,204,7822.73
2022-12-05,Store_A,Accessories,196,18915.26
2022-12-05,Store_B,T-Shirts,210,15224.17
2022-12-05,Store_B,Jeans,203,19638.68
2022-12-05,Store_B,Jackets,211,5700.43
2022-12-05,Store_B,Dresses,230,3129.67
2022-12-05,Store_B,Shoes,202,2961.37
2022-12-05,Store_B,Accessories,218,3053.62
2022-12-05,Store_C,T-Shirts,195,1980.12
2022-12-05,Store_C,Jeans,221,7967.6
2022-12-05,Store_C,Jackets,180,16659.0
2022-12-05,Store_C,Dresses,205,14622.97
2022-12-05,Store_C,Shoes,198,15243.55
2022-12-05,Store_C,Accessories,177,15853.76
2022-12-05,Store_D,T-Shirts,204,6221.33
2022-12-05,Store_D,Jeans,216,13421.72
2022-12-05,Store_D,Jackets,185,18253.6
2022-12-05,Store_D,Dresses,200,16935.14
2022-12-05,Store_D,Shoes,198,8492.4
2022-12-05,Store_D,Accessories,204,18817.12
2022-12-05,Store_E,T-Shirts,201,15188.89
2022-12-05,Store_E,Jeans,198,16311.18
2022-12-05,Store_E,Jackets,216,13269.15
2022-12-05,Store_E,Dresses,181,8436.93
2022-12-05,Store_E,Shoes,184,5156.74
2022-12-05,Store_E,Accessories,196,8310.93
2022-12-06,Store_A,T-Shirts,185,4251.67
2022-12-06,Store_A,Jeans,209,11163.62
2022-12-06,Store_A,Jackets,202,3442.74
2022-12-06,Store_A,Dresses,226,19364.64
2022-12-06,Store_A,Shoes,214,6263.78
2022-12-06,Store_A,Accessories,202,13460.11
2022-12-06,Store_B,T-Shirts,198,8190.01
2022-12-06,Store_B,Jeans,185,7257.35
2022-12-06,Store_B,Jackets,197,16268.47
2022-12-06,Store_B,Dresses,189,5865.81
2022-12-06,Store_B,Shoes,232,16474.6
2022-12-06,Store_B,Accessories,201,5635.78
2022-12-06,Store_C,T-Shirts,206,6007.05
2022-12-06,Store_C,Jeans,203,13753.0
2022-12-06,Store_C,Jackets,204,14734.87
2022-12-06,Store_C,Dresses,190,7028.86
2022-12-06,Store_C,Shoes,176,14972.08
2022-12-06,Store_C,Accessories,181,6495.68
2022-12-06,Store_D,T-Shirts,171,14003.31
2022-12-06,Store_D,Jeans,168,7911.23
2022-12-06,Store_D,Jackets,219,13430.86
2022-12-06,Store_D,Dresses,207,12911.55
2022-12-06,Store_D,Shoes,168,7403.46
2022-12-06,Store_D,Accessories,194,16217.64
2022-12-06,Store_E,T-Shirts,219,9997.27
2022-12-06,Store_E,Jeans,190,13398.17
2022-12-06,Store_E,Jackets,193,8381.88
2022-12-06,Store_E,Dresses,202,19497.12
2022-12-06,Store_E,Shoes,210,7898.29
2022-12-06,Store_E,Accessories,168,6013.25
2022-12-07,Store_A,T-Shirts,209,2942.57
2022-12-07,Store_A,Jeans,204,13576.78
2022-12-07,Store_A,Jackets,237,12177.07
2022-12-07,Store_A,Dresses,200,8845.06
2022-12-07,Store_A,Shoes,187,4779.45
2022-12-07,Store_A,Accessories,201,16161.12
2022-12-07,Store_B,T-Shirts,226,6045.34
2022-12-07,Store_B,Jeans,202,3705.68
2022-12-07,Store_B,Jackets,207,17782.55
2022-12-07,Store_B,Dresses,224,21994.27
2022-12-07,Store_B,Shoes,192,5766.6
2022-12-07,Store_B,Accessories,210,9309.69
2022-12-07,Store_C,T-Shirts,171,4408.68
2022-12-07,Store_C,Jeans,198,12751.79
2022-12-07,Store_C,Jackets,188,17896.74
2022-12-07,Store_C,Dresses,224,4239.58
2022-12-07,Store_C,Shoes,189,5738.43
2022-12-07,Store_C,Accessories,211,13893.3
2022-12-07,Store_D,T-Shirts,201,2656.95
2022-12-07,Store_D,Jeans,172,6906.88
2022-12-07,Store_D,Jackets,199,12326.9
2022-12-07,Store_D,Dresses,214,7675.77
2022-12-07,Store_D,Shoes,188,2502.6
2022-12-07,Store_D,Accessories,169,5924.66
2022-12-07,Store_E,T-Shirts,195,15275.71
2022-12-07,Store_E,Jeans,186,4186.68
2022-12-07,Store_E,Jackets,216,20640.5
2022-12-07,Store_E,Dresses,215,10305.48
2022-12-07,Store_E,Shoes,191,4300.27
2022-12-07,Store_E,Accessories,199,8639.67
2022-12-08,Store_A,T-Shirts,188,2370.75
2022-12-08,Store_A,Jeans,193,7763.59
2022-12-08,Store_A,Jackets,193,18153.44
2022-12-08,Store_A,Dresses,215,7756.52
2022-12-08,Store_A,Shoes,189,14460.64
2022-12-08,Store_A,Accessories,196,13815.54
2022-12-08,Store_B,T-Shirts,206,17609.0
2022-12-08,Store_B,Jeans,170,7928.04
2022-12-08,Store_B,Jackets,208,13585.85
2022-12-08,Store_B,Dresses,187,16481.64
2022-12-08,Store_B,Shoes,185,16352.04
2022-12-08,Store_B,Accessories,202,3597.24
2022-12-08,Store_C,T-Shirts,238,7773.71
2022-12-08,Store_C,Jeans,196,10048.52
2022-12-08,Store_C,Jackets,208,3152.9
2022-12-08,Store_C,Dresses,200,2195.84
2022-12-08,Store_C,Shoes,214,4350.05
2022-12-08,Store_C,Accessories,167,4327.55
2022-12-08,Store_D,T-Shirts,194,2887.98
2022-12-08,Store_D,Jeans,218,14081.64
2022-12-08,Store_D,Jackets,198,4705.19
2022-12-08,Store_D,Dresses,211,4309.9
2022-12-08,Store_D,Shoes,193,19107.22
2022-12-08,Store_D,Accessories,197,3021.98
2022-12-08,Store_E,T-Shirts,212,16330.85
2022-12-08,Store_E,Jeans,223,15124.04
2022-12-08,Store_E,Jackets,204,4693.8
2022-12-08,Store_E,Dresses,212,14057.32
2022-12-08,Store_E,Shoes,195,16104.22
2022-12-08,Store_E,Accessories,193,18704.64
2022-12-09,Store_A,T-Shirts,215,18694.46
2022-12-09,Store_A,Jeans,201,3695.19
2022-12-09,Store_A,Jackets,190,2338.52
2022-12-09,Store_A,Dresses,210,2624.22
2022-12-09,Store_A,Shoes,199,19234.42
2022-12-09,Store_A,Accessories,216,6799.6
2022-12-09,Store_B,T-Shirts,183,4112.4
2022-12-09,Store_B,Jeans,192,2871.01
2022-12-09,Store_B,Jackets,207,7225.73
2022-12-09,Store_B,Dresses,212,10060.13
2022-12-09,Store_B,Shoes,209,18179.33
2022-12-09,Store_B,Accessories,218,10820.45
2022-12-09,Store_C,T-Shirts,197,10869.97
2022-12-09,Store_C,Jeans,175,6316.16
2022-12-09,Store_C,Jackets,209,20008.74
2022-12-09,Store_C,Dresses,194,7800.87
2022-12-09,Store_C,Shoes,194,14438.77
2022-12-09,Store_C,Accessories,192,8909.94
2022-12-09,Store_D,T-Shirts,215,12879.2
2022-12-09,Store_D,Jeans,182,8023.27
2022-12-09,Store_D,Jackets,207,10373.97
2022-12-09,Store_D,Dresses,200,16741.63
2022-12-09,Store_D,Shoes,206,2966.56
2022-12-09,Store_D,Accessories,205,6756.15
2022-12-09,Store_E,T-Shirts,187,18070.21
2022-12-09,Store_E,Jeans,208,2470.55
2022-12-09,Store_E,Jackets,202,5396.27
2022-12-09,Store_E,Dresses,200,2697.04
2022-12-09,Store_E,Shoes,210,13795.91
2022-12-09,Store_E,Accessories,216,7723.76
2022-12-10,Store_A,T-Shirts,198,17724.79
2022-12-10,Store_A,Jeans,200,10603.34
2022-12-10,Store_A,Jackets,193,9712.08
2022-12-10,Store_A,Dresses,199,11803.44
2022-12-10,Store_A,Shoes,213,17686.81
2022-12-10,Store_A,Accessories,188,12022.97
2022-12-10,Store_B,T-Shirts,251,17716.09
2022-12-10,Store_B,Jeans,208,2261.4
2022-12-10,Store_B,Jackets,204,3473.32
2022-12-10,Store_B,Dresses,208,18739.15
2022-12-10,Store_B,Shoes,200,8406.79
2022-12-10,Store_B,Accessories,210,11873.69
2022-12-10,Store_C,T-Shirts,214,8320.44
2022-12-10,Store_C,Jeans,201,9704.68
2022-12-10,Store_C,Jackets,209,10838.62
2022-12-10,Store_C,Dresses,204,19746.01
2022-12-10,Store_C,Shoes,201,12381.93
2022-12-10,Store_C,Accessories,174,14664.69
2022-12-10,Store_D,T-Shirts,202,18065.85
2022-12-10,Store_D,Jeans,226,12408.66
2022-12-10,Store_D,Jackets,191,3644.27
2022-12-10,Store_D,Dresses,190,5807.32
2022-12-10,Store_D,Shoes,208,3760.96
2022-12-10,Store_D,Accessories,212,17858.51
2022-12-10,Store_E,T-Shirts,194,2755.18
2022-12-10,Store_E,Jeans,213,20847.31
2022-12-10,Store_E,Jackets,215,18984.12
2022-12-10,Store_E,Dresses,187,10388.02
2022-12-10,Store_E,Shoes,171,8220.7
2022-12-10,Store_E,Accessories,206,11819.47
2022-12-11,Store_A,T-Shirts,195,9398.87
2022-12-11,Store_A,Jeans,223,11405.56
2022-12-11,Store_A,Jackets,198,8345.11
2022-12-11,Store_A,Dresses,202,4047.45
2022-12-11,Store_A,Shoes,202,5776.29
2022-12-11,Store_A,Accessories,189,3076.11
2022-12-11,Store_B,T-Shirts,206,14815.51
2022-12-11,Store_B,Jeans,192,11275.21
2022-12-11,Store_B,Jackets,218,11372.19
2022-12-11,Store_B,Dresses,200,11650.75
2022-12-11,Store_B,Shoes,212,8357.7
2022-12-11,Store_B,Accessories,205,18382.16
2022-12-11,Store_C,T-Shirts,204,11937.79
2022-12-11,Store_C,Jeans,209,19857.63
2022-12-11,Store_C,Jackets,186,5213.17
2022-12-11,Store_C,Dresses,192,15277.33
2022-12-11,Store_C,Shoes,223,18557.11
2022-12-11,Store_C,Accessories,189,14617.21
2022-12-11,Store_D,T-Shirts,200,18310.98
2022-12-11,Store_D,Jeans,204,17584.33
2022-12-11,Store_D,Jackets,219,21649.98
2022-12-11,Store_D,Dresses,217,19676.99
2022-12-11,Store_D,Shoes,211,2228.23
2022-12-11,Store_D,Accessories,190,6789.76
2022-12-11,Store_E,T-Shirts,216,14126.86
2022-12-11,Store_E,Jeans,214,2354.67
2022-12-11,Store_E,Jackets,193,10307.29
2022-12-11,Store_E,Dresses,203,4129.83
2022-12-11,Store_E,Shoes,210,9436.25
2022-12-11,Store_E,Accessories,190,8080.99
2022-12-12,Store_A,T-Shirts,178,6681.26
2022-12-12,Store_A,Jeans,206,5966.45
2022-12-12,Store_A,Jackets,209,6192.55
2022-12-12,Store_A,Dresses,205,5314.07
2022-12-12,Store_A,Shoes,210,5948.59
2022-12-12,Store_A,Accessories,200,13410.85
2022-12-12,Store_B,T-Shirts,174,2652.61
2022-12-12,Store_B,Jeans,198,8124.53
2022-12-12,Store_B,Jackets,223,10780.78
2022-12-12,Store_B,Dresses,185,15197.71
2022-12-12,Store_B,Shoes,186,2033.73
2022-12-12,Store_B,Accessories,219,17364.2
2022-12-12,Store_C,T-Shirts,215,21094.91
2022-12-12,Store_C,Jeans,188,6865.39
2022-12-12,Store_C,Jackets,201,15371.65
2022-12-12,Store_C,Dresses,195,14835.84
2022-12-12,Store_C,Shoes,222,12958.62
2022-12-12,Store_C,Accessories,201,4700.35
2022-12-12,Store_D,T-Shirts,184,8715.25
2022-12-12,Store_D,Jeans,195,8638.13
2022-12-12,Store_D,Jackets,195,8766.59
2022-12-12,Store_D,Dresses,197,4301.56
2022-12-12,Store_D,Shoes,191,5411.77
2022-12-12,Store_D,Accessories,193,13480.52
2022-12-12,Store_E,T-Shirts,191,12978.39
2022-12-12,Store_E,Jeans,198,12341.68
2022-12-12,Store_E,Jackets,190,12929.92
2022-12-12,Store_E,Dresses,204,18119.06
2022-12-12,Store_E,Shoes,200,14843.58
2022-12-12,Store_E,Accessories,223,4658.2
2022-12-13,Store_A,T-Shirts,183,8248.48
2022-12-13,Store_A,Jeans,199,15173.65
2022-12-13,Store_A,Jackets,216,5906.75
2022-12-13,Store_A,Dresses,193,11162.79
2022-12-13,Store_A,Shoes,211,6068.46
2022-12-13,Store_A,Accessories,185,4309.6
2022-12-13,Store_B,T-Shirts,177,8045.52
2022-12-13,Store_B,Jeans,204,6130.82
2022-12-13,Store_B,Jackets,215,10742.29
2022-12-13,Store_B,Dresses,205,14664.12
2022-12-13,Store_B,Shoes,218,12236.44
2022-12-13,Store_B,Accessories,182,5893.44
2022-12-13,Store_C,T-Shirts,191,6100.97
2022-12-13,Store_C,Jeans,188,18052.31
2022-12-13,Store_C,Jackets,200,16725.91
2022-12-13,Store_C,Dresses,199,19021.96
2022-12-13,Store_C,Shoes,222,16267.47
2022-12-13,Store_C,Accessories,206,17459.38
2022-12-13,Store_D,T-Shirts,207,17832.21
2022-12-13,Store_D,Jeans,190,13896.0
2022-12-13,Store_D,Jackets,202,12940.42
2022-12-13,Store_D,Dresses,207,7309.14
2022-12-13,Store_D,Shoes,199,2684.43
2022-12-13,Store_D,Accessories,204,18958.24
2022-12-13,Store_E,T-Shirts,201,14897.55
2022-12-13,Store_E,Jeans,188,14533.73
2022-12-13,Store_E,Jackets,191,10918.67
2022-12-13,Store_E,Dresses,215,18542.3
2022-12-13,Store_E,Shoes,218,21042.45
2022-12-13,Store_E,Accessories,193,18281.26
2022-12-14,Store_A,T-Shirts,187,17911.56
2022-12-14,Store_A,Jeans,217,7337.92
2022-12-14,Store_A,Jackets,196,4044.44
2022-12-14,Store_A,Dresses,220,13383.17
2022-12-14,Store_A,Shoes,179,11222.41
2022-12-14,Store_A,Accessories,206,4268.06
2022-12-14,Store_B,T-Shirts,202,5682.28
2022-12-14,Store_B,Jeans,208,19734.61
2022-12-14,Store_B,Jackets,176,3729.04
2022-12-14,Store_B,Dresses,215,3264.26
2022-12-14,Store_B,Shoes,205,14085.16
2022-12-14,Store_B,Accessories,185,12777.46
2022-12-14,Store_C,T-Shirts,199,16718.78
2022-12-14,Store_C,Jeans,192,5128.37
2022-12-14,Store_C,Jackets,176,12487.77
2022-12-14,Store_C,Dresses,227,14182.95
2022-12-14,Store_C,Shoes,209,7578.05
2022-12-14,Store_C,Accessories,198,16481.87
2022-12-14,Store_D,T-Shirts,206,2418.74
2022-12-14,Store_D,Jeans,215,12523.85
2022-12-14,Store_D,Jackets,189,4684.2
2022-12-14,Store_D,Dresses,203,19226.95
2022-12-14,Store_D,Shoes,235,20146.3
2022-12-14,Store_D,Accessories,214,10563.13
2022-12-14,Store_E,T-Shirts,195,18396.02
2022-12-14,Store_E,Jeans,216,7067.88
2022-12-14,Store_E,Jackets,203,5937.91
2022-12-14,Store_E,Dresses,213,8710.61
2022-12-14,Store_E,Shoes,226,10422.14
2022-12-14,Store_E,Accessories,226,3329.55
2022-12-15,Store_A,T-Shirts,181,16949.89
2022-12-15,Store_A,Jeans,216,12119.71
2022-12-15,Store_A,Jackets,209,15680.69
2022-12-15,Store_A,Dresses,195,8839.51
2022-12-15,Store_A,Shoes,223,5807.96
2022-12-15,Store_A,Accessories,221,18880.52
2022-12-15,Store_B,T-Shirts,202,9265.1
2022-12-15,Store_B,Jeans,197,12714.76
2022-12-15,Store_B,Jackets,215,16538.48
2022-12-15,Store_B,Dresses,213,9330.98
2022-12-15,Store_B,Shoes,220,10485.24
2022-12-15,Store_B,Accessories,185,5668.69
2022-12-15,Store_C,T-Shirts,189,4899.44
2022-12-15,Store_C,Jeans,183,5939.89
2022-12-15,Store_C,Jackets,202,10960.08
2022-12-15,Store_C,Dresses,190,18695.21
2022-12-15,Store_C,Shoes,198,5528.36
2022-12-15,Store_C,Accessories,200,7483.7
2022-12-15,Store_D,T-Shirts,199,11441.34
2022-12-15,Store_D,Jeans,213,12056.97
2022-12-15,Store_D,Jackets,196,18550.58
2022-12-15,Store_D,Dresses,190,8271.81
2022-12-15,Store_D,Shoes,190,13682.39
2022-12-15,Store_D,Accessories,213,12219.09
2022-12-15,Store_E,T-Shirts,212,20708.25
2022-12-15,Store_E,Jeans,201,10084.69
2022-12-15,Store_E,Jackets,200,4857.37
2022-12-15,Store_E,Dresses,197,6500.57
2022-12-15,Store_E,Shoes,194,3376.49
2022-12-15,Store_E,Accessories,215,12787.94
2022-12-16,Store_A,T-Shirts,187,5769.83
2022-12-16,Store_A,Jeans,210,20067.9
2022-12-16,Store_A,Jackets,215,2883.46
2022-12-16,Store_A,Dresses,191,7879.15
2022-12-16,Store_A,Shoes,195,14969.86
2022-12-16,Store_A,Accessories,208,8398.93
2022-12-16,Store_B,T-Shirts,181,5155.03
2022-12-16,Store_B,Jeans,195,7987.13
2022-12-16,Store_B,Jackets,165,14568.15
2022-12-16,Store_B,Dresses,206,11585.74
2022-12-16,Store_B,Shoes,210,19776.25
2022-12-16,Store_B,Accessories,189,18749.59
2022-12-16,Store_C,T-Shirts,197,2213.67
2022-12-16,Store_C,Jeans,204,4750.43
2022-12-16,Store_C,Jackets,215,9870.29
2022-12-16,Store_C,Dresses,210,13128.85
2022-12-16,Store_C,Shoes,178,14324.26
2022-12-16,Store_C,Accessories,155,8636.93
2022-12-16,Store_D,T-Shirts,185,8490.54
2022-12-16,Store_D,Jeans,201,10757.36
2022-12-16,Store_D,Jackets,195,17168.09
2022-12-16,Store_D,Dresses,191,11704.87
2022-12-16,Store_D,Shoes,186,16205.03
2022-12-16,Store_D,Accessories,200,15732.39
2022-12-16,Store_E,T-Shirts,196,15233.03
2022-12-16,Store_E,Jeans,202,15265.96
2022-12-16,Store_E,Jackets,213,10546.77
2022-12-16,Store_E,Dresses,189,16892.62
2022-12-16,Store_E,Shoes,206,17586.43
2022-12-16,Store_E,Accessories,188,9256.44
2022-12-17,Store_A,T-Shirts,202,12717.24
2022-12-17,Store_A,Jeans,177,17110.94
2022-12-17,Store_A,Jackets,191,16060.59
2022-12-17,Store_A,Dresses,192,14691.0
2022-12-17,Store_A,Shoes,208,19759.86
2022-12-17,Store_A,Accessories,191,16276.38
2022-12-17,Store_B,T-Shirts,206,9656.89
2022-12-17,Store_B,Jeans,217,20605.8
2022-12-17,Store_B,Jackets,205,8892.49
2022-12-17,Store_B,Dresses,203,9979.82
2022-12-17,Store_B,Shoes,199,3125.62
2022-12-17,Store_B,Accessories,218,7701.41
2022-12-17,Store_C,T-Shirts,219,11713.7
2022-12-17,Store_C,Jeans,194,11270.95
2022-12-17,Store_C,Jackets,196,5543.1
2022-12-17,Store_C,Dresses,209,20747.67
2022-12-17,Store_C,Shoes,182,10270.97
2022-12-17,Store_C,Accessories,183,5060.02
2022-12-17,Store_D,T-Shirts,199,10193.51
2022-12-17,Store_D,Jeans,192,16688.49
2022-12-17,Store_D,Jackets,190,8596.94
2022-12-17,Store_D,Dresses,199,13196.71
2022-12-17,Store_D,Shoes,179,17734.36
2022-12-17,Store_D,Accessories,198,7120.39
2022-12-17,Store_E,T-Shirts,168,11502.96
2022-12-17,Store_E,Jeans,197,7656.05
2022-12-17,Store_E,Jackets,177,10496.42
2022-12-17,Store_E,Dresses,207,8318.33
2022-12-17,Store_E,Shoes,226,21985.82
2022-12-17,Store_E,Accessories,213,4373.85
2022-12-18,Store_A,T-Shirts,202,3167.72
2022-12-18,Store_A,Jeans,180,6372.89
2022-12-18,Store_A,Jackets,225,11176.49
2022-12-18,Store_A,Dresses,185,4886.87
2022-12-18,Store_A,Shoes,187,15191.84
2022-12-18,Store_A,Accessories,199,8699.99
2022-12-18,Store_B,T-Shirts,187,3147.83
2022-12-18,Store_B,Jeans,185,5455.48
2022-12-18,Store_B,Jackets,194,10869.27
2022-12-18,Store_B,Dresses,207,11833.03
2022-12-18,Store_B,Shoes,212,20663.75
2022-12-18,Store_B,Accessories,203,10417.53
2022-12-18,Store_C,T-Shirts,217,20572.73
2022-12-18,Store_C,Jeans,192,12968.02
2022-12-18,Store_C,Jackets,213,7445.45
2022-12-18,Store_C,Dresses,217,16088.16
2022-12-18,Store_C,Shoes,197,4705.5
2022-12-18,Store_C,Accessories,205,10954.97
2022-12-18,Store_D,T-Shirts,219,7371.07
2022-12-18,Store_D,Jeans,193,13723.97
2022-12-18,Store_D,Jackets,200,7455.67
2022-12-18,Store_D,Dresses,206,14156.84
2022-12-18,Store_D,Shoes,176,11418.49
2022-12-18,Store_D,Accessories,217,12461.34
2022-12-18,Store_E,T-Shirts,220,12439.9
2022-12-18,Store_E,Jeans,209,13427.1
2022-12-18,Store_E,Jackets,230,21433.21
2022-12-18,Store_E,Dresses,188,15348.86
2022-12-18,Store_E,Shoes,214,21128.34
2022-12-18,Store_E,Accessories,176,15089.83
2022-12-19,Store_A,T-Shirts,215,18612.48
2022-12-19,Store_A,Jeans,182,17698.82
2022-12-19,Store_A,Jackets,205,18773.88
2022-12-19,Store_A,Dresses,206,8733.4
2022-12-19,Store_A,Shoes,183,15300.16
2022-12-19,Store_A,Accessories,202,4654.6
2022-12-19,Store_B,T-Shirts,179,10888.75
2022-12-19,Store_B,Jeans,199,6932.35
2022-12-19,Store_B,Jackets,214,14549.24
2022-12-19,Store_B,Dresses,195,6459.5
2022-12-19,Store_B,Shoes,240,4666.46
2022-12-19,Store_B,Accessories,191,7170.59
2022-12-19,Store_C,T-Shirts,197,19504.5
2022-12-19,Store_C,Jeans,213,9305.24
2022-12-19,Store_C,Jackets,207,6256.14
2022-12-19,Store_C,Dresses,225,3450.38
2022-12-19,Store_C,Shoes,211,10659.0
2022-12-19,Store_C,Accessories,180,9259.22
2022-12-19,Store_D,T-Shirts,193,18705.66
2022-12-19,Store_D,Jeans,196,3681.58
2022-12-19,Store_D,Jackets,220,12543.66
2022-12-19,Store_D,Dresses,185,6801.44
2022-12-19,Store_D,Shoes,197,6209.4
2022-12-19,Store_D,Accessories,209,8824.57
2022-12-19,Store_E,T-Shirts,191,2492.7
2022-12-19,Store_E,Jeans,226,19943.25
2022-12-19,Store_E,Jackets,189,5334.18
2022-12-19,Store_E,Dresses,212,12352.09
2022-12-19,Store_E,Shoes,217,21041.17
2022-12-19,Store_E,Accessories,196,12814.57
2022-12-20,Store_A,T-Shirts,198,8048.99
2022-12-20,Store_A,Jeans,215,13903.25
2022-12-20,Store_A,Jackets,187,7588.72
2022-12-20,Store_A,Dresses,199,17901.09
2022-12-20,Store_A,Shoes,222,8534.74
2022-12-20,Store_A,Accessories,195,6974.41
2022-12-20,Store_B,T-Shirts,204,9575.82
2022-12-20,Store_B,Jeans,203,8252.43
2022-12-20,Store_B,Jackets,211,19742.12
2022-12-20,Store_B,Dresses,217,14601.15
2022-12-20,Store_B,Shoes,189,6592.3
2022-12-20,Store_B,Accessories,197,13935.88
2022-12-20,Store_C,T-Shirts,196,10500.27
2022-12-20,Store_C,Jeans,190,7488.17
2022-12-20,Store_C,Jackets,209,9109.35
2022-12-20,Store_C,Dresses,222,12103.16
2022-12-20,Store_C,Shoes,197,5035.95
2022-12-20,Store_C,Accessories,207,2199.68
2022-12-20,Store_D,T-Shirts,227,8707.85
2022-12-20,Store_D,Jeans,160,13908.86
2022-12-20,Store_D,Jackets,202,14648.61
2022-12-20,Store_D,Dresses,199,8972.41
2022-12-20,Store_D,Shoes,213,15786.07
2022-12-20,Store_D,Accessories,189,3343.2
2022-12-20,Store_E,T-Shirts,198,12018.33
2022-12-20,Store_E,Jeans,196,6818.03
2022-12-20,Store_E,Jackets,212,11336.17
2022-12-20,Store_E,Dresses,195,11738.2
2022-12-20,Store_E,Shoes,207,16756.95
2022-12-20,Store_E,Accessories,192,4208.26
2022-12-21,Store_A,T-Shirts,217,6765.16
2022-12-21,Store_A,Jeans,217,10805.78
2022-12-21,Store_A,Jackets,178,13907.93
2022-12-21,Store_A,Dresses,180,5354.65
2022-12-21,Store_A,Shoes,196,9885.61
2022-12-21,Store_A,Accessories,180,2948.88
2022-12-21,Store_B,T-Shirts,200,12625.55
2022-12-21,Store_B,Jeans,198,3814.39
2022-12-21,Store_B,Jackets,211,2735.34
2022-12-21,Store_B,Dresses,187,16715.76
2022-12-21,Store_B,Shoes,203,2562.97
2022-12-21,Store_B,Accessories,230,15597.47
2022-12-21,Store_C,T-Shirts,194,18165.37
2022-12-21,Store_C,Jeans,182,7231.05
2022-12-21,Store_C,Jackets,210,13126.9
2022-12-21,Store_C,Dresses,213,8006.61
2022-12-21,Store_C,Shoes,188,16072.71
2022-12-21,Store_C,Accessories,204,6622.3
2022-12-21,Store_D,T-Shirts,197,3244.46
2022-12-21,Store_D,Jeans,194,13228.15
2022-12-21,Store_D,Jackets,204,2804.34
2022-12-21,Store_D,Dresses,185,11313.77
2022-12-21,Store_D,Shoes,184,12016.6
2022-12-21,Store_D,Accessories,219,5854.34
2022-12-21,Store_E,T-Shirts,185,12658.87
2022-12-21,Store_E,Jeans,207,4514.88
2022-12-21,Store_E,Jackets,198,16466.25
2022-12-21,Store_E,Dresses,176,2435.54
2022-12-21,Store_E,Shoes,214,8348.91
2022-12-21,Store_E,Accessories,196,5234.48
2022-12-22,Store_A,T-Shirts,220,17250.76
